Franchise_id,Season,Lg,Team_id,W,L,WL_percentage,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs
UTA,1989,NBA,UTA,55,27,.671,2,4.82,96.1,-2.2,110.3,2.2,105.4,-2.7,Lost W. Conf. 1st Rnd.,
UTA,1988,NBA,UTA,51,31,.622,1,4.01,98.0,-2.6,106.6,-1.2,101.5,-6.3,Lost W. Conf. 1st Rnd.,
UTA,1987,NBA,UTA,47,35,.573,3,2.96,101.5,1.9,106.8,-1.2,103.1,-4.9,Lost W. Conf. Semis,
UTA,1986,NBA,UTA,44,38,.537,2,0.04,103.2,2.4,104.1,-4.2,103.7,-4.6,Lost W. Conf. 1st Rnd.,
UTA,1985,NBA,UTA,42,40,.512,4,-0.67,103.3,1.2,104.2,-3.0,104.6,-2.6,Lost W. Conf. 1st Rnd.,
UTA,1984,NBA,UTA,41,41,.500,4,-0.33,105.1,3.0,103.3,-4.6,103.4,-4.5,Lost W. Conf. Semis,
UTA,1983,NBA,UTA,45,37,.549,1,0.81,104.9,3.5,109.0,1.4,108.0,0.4,Lost W. Conf. Semis,
UTA,1982,NBA,UTA,30,52,.366,5,-4.22,107.3,4.2,101.2,-3.5,105.1,0.4,,
UTA,1981,NBA,UTA,25,57,.305,6,-5.63,103.9,3.0,106.2,-0.7,111.7,4.8,,
UTA,1980,NBA,UTA,28,54,.341,5,-5.99,97.7,-4.1,103.4,-2.1,109.4,3.9,,
UTA,1979,NBA,UTA,24,58,.293,5,-5.71,97.6,-5.5,104.2,-1.1,110.4,5.1,,
UTA,1978,NBA,NOJ,26,56,.317,6,-5.97,108.6,2.8,99.6,-4.2,105.4,1.6,,
UTA,1977,NBA,NOJ,39,43,.476,5,-1.80,108.3,1.6,98.9,-2.0,100.6,-0.3,,
UTA,1976,NBA,NOJ,35,47,.427,5,-2.68,107.2,0.7,97.0,-2.5,99.7,0.2,,
UTA,1975,NBA,NOJ,38,44,.463,4,-0.74,106.7,1.2,96.6,-1.7,97.4,-0.9,,
UTA,1974,NBA,NOJ,23,59,.280,5,-7.30,109.4,4.9,92.5,-5.2,99.7,2.0,,
WAS,2014,NBA,WAS,31,20,.608,2,0.88,93.6,-0.2,105.1,-0.7,103.6,-2.2,,
WAS,2013,NBA,WAS,44,38,.537,2,0.48,93.2,-0.7,106.0,-0.7,104.6,-2.1,Lost E. Conf. Semis,
WAS,2012,NBA,WAS,29,53,.354,3,-2.78,92.2,0.2,100.2,-5.7,103.0,-2.9,,
WAS,2011,NBA,WAS,20,46,.303,4,-5.14,92.5,1.2,101.0,-3.6,106.2,1.6,,
WAS,2010,NBA,WAS,23,59,.280,5,-7.30,93.8,1.7,102.4,-4.9,110.2,2.9,,
WAS,2009,NBA,WAS,26,56,.317,5,-4.72,91.6,-1.1,104.2,-3.4,109.4,1.8,,
WAS,2008,NBA,WAS,19,63,.232,5,-6.98,91.0,-0.7,105.4,-2.9,113.6,5.3,,
WAS,2007,NBA,WAS,43,39,.524,2,-0.61,89.5,-2.9,109.2,1.7,109.6,2.1,Lost E. Conf. 1st Rnd.,
WAS,2006,NBA,WAS,41,41,.500,2,-0.80,94.1,2.2,110.1,3.6,110.6,4.1,Lost E. Conf. 1st Rnd.,
WAS,2005,NBA,WAS,42,40,.512,2,1.57,92.3,1.8,109.3,3.1,107.3,1.1,Lost E. Conf. 1st Rnd.,
WAS,2004,NBA,WAS,45,37,.549,2,-0.71,93.3,2.4,107.2,1.1,107.5,1.4,Lost E. Conf. Semis,
WAS,2003,NBA,WAS,25,57,.305,6,-6.12,92.2,2.1,98.8,-4.1,104.8,1.9,,
WAS,2002,NBA,WAS,37,45,.451,5,-1.47,88.2,-2.8,103.0,-0.6,104.1,0.5,,
WAS,2001,NBA,WAS,37,45,.451,5,-1.58,88.3,-2.4,104.8,0.3,106.4,1.9,,
WAS,2000,NBA,WAS,19,63,.232,7,-6.75,92.7,1.4,100.6,-2.4,107.8,4.8,,
WAS,1999,NBA,WAS,29,53,.354,7,-3.47,92.7,-0.4,103.5,-0.6,107.0,2.9,,
WAS,1998,NBA,WAS,18,32,.360,6,-1.75,89.8,0.9,101.2,-1.0,103.7,1.5,,
WAS,1997,NBA,WAS,42,40,.512,4,1.11,91.8,1.5,105.2,0.2,104.5,-0.5,,
WAS,1996,NBA,WSB,44,38,.537,4,1.77,92.4,2.3,106.6,-0.1,104.9,-1.8,Lost E. Conf. 1st Rnd.,
WAS,1995,NBA,WSB,39,43,.476,4,0.99,93.7,1.9,108.7,1.1,107.6,0.0,,
WAS,1994,NBA,WSB,21,61,.256,7,-5.56,94.5,1.6,105.4,-2.9,111.3,3.0,,
WAS,1993,NBA,WSB,24,58,.293,7,-7.13,95.9,0.8,104.5,-1.8,112.2,5.9,,
WAS,1992,NBA,WSB,22,60,.268,7,-6.49,97.7,0.9,103.6,-4.4,110.8,2.8,,
WAS,1991,NBA,WSB,25,57,.305,6,-4.35,97.7,1.1,103.9,-4.3,108.4,0.2,,
WAS,1990,NBA,WSB,30,52,.366,4,-4.84,97.5,-0.3,103.0,-4.9,108.1,0.2,,
WAS,1989,NBA,WSB,31,51,.378,4,-2.43,99.4,1.1,107.5,-0.6,109.7,1.6,,
WAS,1988,NBA,WSB,40,42,.488,4,-1.77,100.8,0.2,106.4,-1.4,108.5,0.7,,
WAS,1987,NBA,WSB,38,44,.463,2,-0.16,98.1,-1.5,106.5,-1.5,107.2,-0.8,Lost E. Conf. 1st Rnd.,
WAS,1986,NBA,WSB,42,40,.512,3,-1.02,100.2,-0.6,105.7,-2.6,107.0,-1.3,Lost E. Conf. 1st Rnd.,
WAS,1985,NBA,WSB,39,43,.476,3,-1.28,99.1,-3.0,103.0,-4.2,104.8,-2.4,Lost E. Conf. 1st Rnd.,
WAS,1984,NBA,WSB,40,42,.488,4,0.15,100.3,-1.8,104.3,-3.6,104.6,-3.3,Lost E. Conf. 1st Rnd.,
WAS,1983,NBA,WSB,35,47,.427,5,-2.36,97.4,-4.0,104.2,-3.4,107.2,-0.4,Lost E. Conf. 1st Rnd.,
WAS,1982,NBA,WSB,42,40,.512,5,0.20,99.4,-3.7,99.1,-5.6,99.3,-5.4,,
WAS,1981,NBA,WSB,43,39,.524,4,1.06,99.4,-1.5,103.3,-3.6,102.5,-4.4,Lost E. Conf. Semis,
WAS,1980,NBA,WSB,39,43,.476,4,0.42,102.4,0.6,102.7,-2.8,102.7,-2.8,,
WAS,1979,NBA,WSB,39,43,.476,3,-2.27,102.6,-0.5,103.2,-2.1,105.7,0.4,Lost E. Conf. 1st Rnd.,
WAS,1978,NBA,WSB,54,28,.659,1,4.75,106.5,0.7,107.4,3.6,102.7,-1.1,Lost Finals,
WAS,1977,NBA,WSB,44,38,.537,2,0.82,108.1,1.4,101.3,0.4,100.5,-0.4,Won Finals,
WAS,1976,NBA,WSB,48,34,.585,2,0.90,105.9,-0.6,99.3,-0.2,98.4,-1.1,Lost E. Conf. Semis,
WAS,1975,NBA,WSB,48,34,.585,2,2.20,104.3,-1.2,97.5,-0.8,95.3,-3.0,Lost E. Conf. Semis,
WAS,1974,NBA,WSB,60,22,.732,1,6.53,106.1,1.6,98.0,0.3,91.3,-6.4,Lost Finals,
WAS,1973,NBA,CAP,47,35,.573,1,1.19,106.3,-1.5,95.6,-2.1,94.2,-3.5,Lost E. Conf. Semis,
WAS,1972,NBA,BAL,52,30,.634,1,2.85,108.7,-2.0,96.3,-0.5,93.3,-3.5,Lost E. Conf. Semis,
WAS,1971,NBA,BAL,38,44,.463,1,-1.26,110.5,-1.5,96.5,-1.4,97.6,-0.3,Lost E. Conf. Semis,
WAS,1970,NBA,BAL,42,40,.512,1,0.91,116.5,1.4,96.2,-1.0,95.7,-1.5,Lost Finals,
WAS,1969,NBA,BAL,50,32,.610,3,1.94,121.0,3.9,98.7,-0.3,96.9,-2.1,Lost E. Div. Semis,
WAS,1968,NBA,BAL,57,25,.695,1,4.05,121.8,4.9,95.2,-0.3,91.7,-3.8,Lost E. Div. Semis,
WAS,1967,NBA,BAL,36,46,.439,6,-0.23,121.5,1.7,96.2,-0.6,96.6,-0.2,,
WAS,1966,NBA,BAL,20,61,.247,5,-5.87,123.0,1.4,93.4,-2.7,98.6,2.5,,
WAS,1965,NBA,BAL,38,42,.475,2,-1.06,123.1,1.7,95.8,0.9,96.8,1.9,Lost W. Div. Semis,
WAS,1964,NBA,BAL,37,43,.463,3,-1.97,116.2,-1.1,96.8,3.2,98.7,5.1,Lost W. Div. Finals,
WAS,1963,NBA,BAL,31,49,.388,4,-1.59,117.0,3.8,95.0,0.4,96.6,2.0,,
WAS,1962,NBA,CHZ,25,55,.313,5,-3.63,112.2,-2.8,97.5,1.6,101.1,5.2,,
WAS,1961,NBA,CHP,18,62,.225,5,-7.54,122.9,1.6,90.0,-3.6,96.9,3.3,,
AND,1949,NBA,AND,37,27,.578,2,2.42,,,,,,,Lost Semis,
BLB,1954,NBA,BLB,,,,,,,,,,,,,,,
BLB,1953,NBA,BLB,16,56,.222,5,-5.98,91.3,7.7,85.2,-2.3,92.6,5.1,,
BLB,1952,NBA,BLB,16,54,.229,4,-5.80,95.2,14.7,86.8,-1.2,93.4,5.7,Lost E. Div. Semis,
BLB,1951,NBA,BLB,20,46,.303,5,-6.60,97.3,11.5,83.0,-3.9,90.6,3.7,,
BLB,1950,NBA,BLB,24,42,.364,5,-1.94,96.8,11.3,83.9,-1.2,86.3,1.2,,
BLB,1949,NBA,BLB,25,43,.368,5,-4.55,,,,,,,,
BLB,1948,BAA,BLB,29,31,.483,3,1.15,,,,,,,Lost E. Div. Semis,
BLB,1947,BAA,BLB,28,20,.583,2,3.69,,,,,,,Won Finals,
CHS,1949,NBA,CHS,40,28,.588,4,2.06,,,,,,,Lost Central Div. Semis,
CHS,1948,BAA,CHS,38,22,.633,3,3.73,,,,,,,Lost W. Div. Semis,
CHS,1947,BAA,CHS,28,20,.583,3,2.66,,,,,,,Lost Semis,
CHS,1946,BAA,CHS,39,22,.639,1,3.34,,,,,,,Lost Finals,
CLR,1946,BAA,CLR,30,30,.500,3,-0.86,,,,,,,Lost Quarterfinals,
DNN,1949,NBA,DNN,11,51,.177,6,-11.31,,,,,,,,
DTF,1946,BAA,DTF,20,40,.333,4,-1.83,,,,,,,,
INJ,1948,BAA,INJ,18,42,.300,6,-4.20,,,,,,,,
INO,1952,NBA,INO,28,43,.394,4,-2.30,86.3,5.8,84.9,-3.1,88.0,0.3,Lost W. Div. Semis,
INO,1951,NBA,INO,34,32,.515,3,0.08,96.7,10.9,85.2,-1.7,85.1,-1.8,Lost W. Div. Semis,
INO,1950,NBA,INO,31,37,.456,4,-2.00,96.4,10.9,83.6,-1.5,86.0,0.9,Lost W. Div. Semis,
INO,1949,NBA,INO,39,25,.609,1,2.59,,,,,,,Lost W. Div. Finals,
KEN,1975,ABA,KEN,46,38,.548,4,0.50,105.8,-1.1,103.5,-0.6,102.7,-1.4,Lost Semis,
KEN,1974,ABA,KEN,58,26,.690,1,6.24,102.4,-0.7,105.3,0.6,98.3,-6.4,Won Finals,
KEN,1973,ABA,KEN,53,31,.631,2,3.71,103.4,0.8,103.5,0.5,99.5,-3.5,Lost E. Div. Finals,
KEN,1972,ABA,KEN,56,28,.667,2,5.63,108.3,-1.0,103.4,1.6,97.4,-4.4,Lost Finals,
KEN,1971,ABA,KEN,68,16,.810,1,7.99,110.7,-1.2,104.2,3.6,96.2,-4.4,Lost E. Div. Semis,
KEN,1970,ABA,KEN,44,40,.524,2,-0.17,113.5,2.4,107.5,2.5,107.5,2.5,Lost Finals,
KEN,1969,ABA,KEN,45,39,.536,2,0.50,109.6,0.4,102.6,-0.1,101.7,-1.0,Lost E. Div. Finals,
KEN,1968,ABA,KEN,42,36,.538,3,-0.06,107.4,-2.0,102.8,-1.2,102.7,-1.3,Lost E. Div. Semis,
KEN,1967,ABA,KEN,36,42,.462,4,-0.38,104.3,-2.7,99.8,-1.5,100.5,-0.8,Lost E. Div. Semis,
MMS,1974,ABA,MMS,27,57,.321,4,-4.92,99.5,-3.6,103.1,-1.6,108.4,3.7,Lost E. Div. Semis,
MMS,1973,ABA,MMT,21,63,.250,5,-6.17,99.6,-3.0,101.1,-1.9,108.1,5.1,,
MMS,1972,ABA,MMT,24,60,.286,5,-6.06,110.8,1.5,100.1,-1.7,106.0,4.2,,
MMS,1971,ABA,MMP,26,58,.310,5,-4.73,113.3,1.4,94.3,-6.3,99.1,-1.5,,
MMS,1970,ABA,MMP,41,43,.488,3,-0.36,107.4,-3.7,101.2,-3.8,101.9,-3.1,Lost W. Div. Semis,
MMS,1969,ABA,NOB,42,42,.500,5,1.16,104.1,-5.1,102.2,-0.5,101.5,-1.2,,
MMS,1968,ABA,NOB,46,32,.590,2,3.13,108.3,-1.1,106.3,2.3,103.2,-0.8,Lost W. Div. Finals,
MMS,1967,ABA,NOB,48,30,.615,1,4.16,108.5,1.5,102.4,1.1,97.9,-3.4,Lost Finals,
PTC,1971,ABA,PTC,25,59,.298,6,-6.54,117.2,5.3,101.0,0.4,107.1,6.5,,
PTC,1970,ABA,PTC,36,48,.429,5,-2.74,113.9,2.8,104.2,-0.8,106.6,1.6,,
PTC,1969,ABA,PTP,29,55,.345,5,-4.37,112.1,2.9,99.4,-3.3,103.4,0.7,,
PTC,1968,ABA,MNP,36,42,.462,4,-0.05,109.5,0.1,103.3,-0.7,103.2,-0.8,Lost E. Div. Semis,
PTC,1967,ABA,PTP,54,24,.692,1,3.17,107.4,0.4,103.8,2.5,100.9,-0.4,Won Finals,
PIT,1946,BAA,PIT,15,45,.250,5,-5.81,,,,,,,,
PRO,1948,BAA,PRO,12,48,.200,6,-8.44,,,,,,,,
PRO,1947,BAA,PRO,6,42,.125,4,-10.31,,,,,,,,
PRO,1946,BAA,PRO,28,32,.467,4,-1.54,,,,,,,,
SDS,1975,ABA,SDS,3,8,.273,7,-5.34,100.3,-6.6,98.5,-5.6,103.1,-1.0,,
SDS,1974,ABA,SDA,31,53,.369,5,-4.74,105.5,2.4,103.0,-1.7,108.2,3.5,,
SDS,1973,ABA,SDA,37,47,.440,4,-2.28,109.3,6.7,102.9,-0.1,105.2,2.2,Lost W. Div. Semis,
SDS,1972,ABA,SDA,30,54,.357,4,-3.71,110.8,1.5,97.7,-4.1,101.6,-0.2,Lost W. Div. Semis,
SHE,1949,NBA,SHE,22,40,.355,4,-5.85,,,,,,,Lost W. Div. Semis,
SSL,1975,ABA,SSL,35,49,.417,6,-3.10,105.7,-1.2,101.5,-2.6,104.5,0.4,,
SSL,1974,ABA,SSL,32,52,.381,3,-4.02,105.6,2.5,102.7,-2.0,106.8,2.1,Lost E. Div. Finals,
SSL,1973,ABA,CAR,47,37,.560,3,3.10,103.6,1.0,105.6,2.6,102.3,-0.7,Lost E. Div. Semis,
SSL,1972,ABA,CAR,57,27,.679,1,4.26,108.7,-0.6,106.3,4.5,101.8,0.0,Lost E. Div. Finals,
SSL,1971,ABA,CAR,35,49,.417,5,-3.03,114.6,2.7,99.8,-0.8,102.7,2.1,,
SSL,1970,ABA,CAR,34,50,.405,6,-3.88,112.8,1.7,101.5,-3.5,105.1,0.1,,
SSL,1969,ABA,CAR,42,42,.500,3,-0.41,105.8,-3.4,100.5,-2.2,100.7,-2.0,Lost E. Div. Semis,
SSL,1968,ABA,HSM,23,55,.295,6,-4.80,109.5,0.1,101.0,-3.0,106.1,2.1,,
SSL,1967,ABA,HSM,29,49,.372,4,-4.04,103.9,-3.1,98.9,-2.4,103.0,1.7,Lost W. Div. Semis,
STB,1949,NBA,STB,26,42,.382,5,-2.01,,,,,,,,
STB,1948,BAA,STB,29,31,.483,4,-3.21,,,,,,,Lost W. Div. Semis,
STB,1947,BAA,STB,29,19,.604,1,2.12,,,,,,,Lost Semis,
STB,1946,BAA,STB,38,23,.623,2,2.34,,,,,,,Lost Quarterfinals,
FLO,1971,ABA,FLO,36,48,.429,4,-1.67,110.0,-1.9,101.4,0.8,102.8,2.2,Lost E. Div. Semis,
FLO,1970,ABA,FLO,37,47,.440,4,-1.65,108.9,-2.2,103.8,-1.2,105.2,0.2,Lost E. Div. Semis,
FLO,1969,ABA,MMF,23,61,.274,6,-4.92,111.3,2.1,101.6,-1.1,106.2,3.5,,
FLO,1968,ABA,MMF,43,35,.551,2,0.09,110.4,1.0,103.6,-0.4,103.2,-0.8,Lost E. Div. Finals,
FLO,1967,ABA,MNM,50,28,.641,2,3.80,107.2,0.2,100.4,-0.9,96.7,-4.6,Lost E. Div. Finals,
TRH,1946,BAA,TRH,22,38,.367,6,-4.02,,,,,,,,
UTS,1975,ABA,UTS,4,12,.250,8,-1.96,103.6,-3.3,108.8,4.7,110.4,6.3,,
UTS,1974,ABA,UTS,38,46,.452,4,-1.24,98.0,-5.1,102.8,-1.9,104.5,-0.2,Lost W. Div. Semis,
UTS,1973,ABA,UTS,51,33,.607,1,0.28,98.8,-3.8,105.6,2.6,105.2,2.2,Lost Finals,
UTS,1972,ABA,UTS,55,29,.655,1,5.04,109.7,0.4,104.8,3.0,99.8,-2.0,Lost W. Div. Finals,
UTS,1971,ABA,UTS,60,24,.714,1,5.16,112.1,0.2,104.4,3.8,99.3,-1.3,Lost W. Div. Finals,
UTS,1970,ABA,UTS,57,27,.679,2,6.60,108.9,-2.2,108.7,3.7,102.2,-2.8,Won Finals,
UTS,1969,ABA,LAS,43,41,.512,4,0.28,108.9,-0.3,103.1,0.4,103.3,0.6,Lost Finals,
UTS,1968,ABA,LAS,33,45,.423,5,-2.43,108.6,-0.8,103.9,-0.1,106.6,2.6,,
UTS,1967,ABA,ANA,25,53,.321,5,-4.27,111.5,4.5,99.7,-1.6,103.8,2.5,,
VIR,1975,ABA,VIR,15,68,.181,9,-8.62,106.9,0.0,99.0,-5.1,107.9,3.8,,
VIR,1974,ABA,VIR,15,69,.179,5,-9.46,101.0,-2.1,97.6,-7.1,107.9,3.2,,
VIR,1973,ABA,VIR,28,56,.333,4,-4.38,104.9,2.3,100.9,-2.1,105.6,2.6,Lost E. Div. Semis,
VIR,1972,ABA,VIR,42,42,.500,3,-0.29,112.5,3.2,102.4,0.6,102.7,0.9,Lost E. Div. Semis,
VIR,1971,ABA,VIR,45,39,.536,2,0.56,117.2,5.3,100.3,-0.3,99.6,-1.0,Lost E. Div. Finals,
VIR,1970,ABA,VIR,55,29,.655,1,2.79,113.3,2.2,107.8,2.8,104.8,-0.2,Lost E. Div. Finals,
VIR,1969,ABA,WSA,44,40,.524,3,-0.29,115.1,5.9,102.3,-0.4,102.9,0.2,Lost W. Div. Semis,
VIR,1968,ABA,OAK,60,18,.769,1,7.60,116.6,7.2,107.9,3.9,100.8,-3.2,Won Finals,
VIR,1967,ABA,OAK,22,56,.282,6,-6.20,110.5,3.5,99.7,-1.6,105.7,4.4,,
WSC,1950,NBA,WSC,10,25,.286,6,-4.63,97.1,11.6,83.2,-1.9,88.1,3.0,,
WSC,1949,NBA,WSC,32,36,.471,3,-0.28,,,,,,,Lost E. Div. Semis,
WSC,1948,BAA,WSC,38,22,.633,1,2.11,,,,,,,Lost Finals,
WSC,1947,BAA,WSC,28,20,.583,4,2.57,,,,,,,Lost W. Div. Tiebreaker,
WSC,1946,BAA,WSC,49,11,.817,1,8.99,,,,,,,Lost Semis,
WAT,1949,NBA,WAT,19,43,.306,5,-5.96,,,,,,,,
