PlayerID,Season,Team,Lg,Salary
mmercero01,2004,New Jersey Nets,NBA,1600000
mmercero01,2005,New Jersey Nets,NBA,1760000
mmeyerlo01,1995,Dallas Mavericks,NBA,556000
mmeyerlo01,1996,Phoenix Suns,NBA,639000
mmeyerlo01,1997,Phoenix Suns,NBA,722760
mmeyerlo01,1998,Denver Nuggets,NBA,450000
mmiddlkh01,2012,Detroit Pistons,NBA,473604
mmiddlkh01,2013,Milwaukee Bucks,NBA,788872
mmiddlkh01,2014,Milwaukee Bucks,NBA,915243
mmihmch01,2000,Cleveland Cavaliers,NBA,1923600
mmihmch01,2001,Cleveland Cavaliers,NBA,2067960
mmihmch01,2002,Cleveland Cavaliers,NBA,2212200
mmihmch01,2003,Boston Celtics,NBA,2809494
mmihmch01,2004,Los Angeles Lakers,NBA,3371393
mmihmch01,2005,Los Angeles Lakers,NBA,3792817
mmihmch01,2006,Los Angeles Lakers,NBA,4214241
mmihmch01,2007,Los Angeles Lakers,NBA,2500000
mmihmch01,2008,Memphis Grizzlies,NBA,2500000
mmilesaa01,2005,Golden State Warriors,NBA,155614
mmilescj01,2005,Utah Jazz,NBA,398762
mmilescj01,2006,Utah Jazz,NBA,664209
mmilescj01,2007,Utah Jazz,NBA,770610
mmilescj01,2008,Utah Jazz,NBA,3700000
mmilescj01,2009,Utah Jazz,NBA,3700000
mmilescj01,2010,Utah Jazz,NBA,3700000
mmilescj01,2011,Utah Jazz,NBA,3700000
mmilescj01,2012,Cleveland Cavaliers,NBA,2225000
mmilescj01,2013,Cleveland Cavaliers,NBA,2225000
mmilescj01,2014,Indiana Pacers,NBA,4205000
mmilesda01,2000,Los Angeles Clippers,NBA,2841720
mmilesda01,2001,Los Angeles Clippers,NBA,3054840
mmilesda01,2002,Cleveland Cavaliers,NBA,3267960
mmilesda01,2003,Cleveland Cavaliers,NBA,4130701
mmilesda01,2004,Portland Trail Blazers,NBA,6750000
mmilesda01,2005,Portland Trail Blazers,NBA,7250000
mmilesda01,2006,Portland Trail Blazers,NBA,7750000
mmilesda01,2007,Portland Trail Blazers,NBA,8250000
mmilesda01,2008,Portland Trail Blazers,NBA,9000000
mmilesda01,2008,Memphis Grizzlies,NBA,704752
mmilesda01,2009,Portland Trail Blazers,NBA,9000000
mmilicma01,1997,Philadelphia 76ers,NBA,242000
mmilicma01,1998,Phoenix Suns,NBA,350000
mmilicda01,2003,Detroit Pistons,NBA,3595800
mmilicda01,2004,Detroit Pistons,NBA,3865440
mmilicda01,2005,Detroit Pistons,NBA,4135200
mmilicda01,2006,Orlando Magic,NBA,5218622
mmilicda01,2007,Memphis Grizzlies,NBA,6500000
mmilicda01,2008,Memphis Grizzlies,NBA,7020000
mmilicda01,2009,Minnesota Timberwolves,NBA,7500000
mmilicda01,2010,Minnesota Timberwolves,NBA,4325000
mmilicda01,2011,Minnesota Timberwolves,NBA,4776500
mmilicda01,2012,Minnesota Timberwolves,NBA,5228000
mmilicda01,2012,Boston Celtics,NBA,159080
mmillean02,1999,Cleveland Cavaliers,NBA,1682280
mmillean02,2000,Cleveland Cavaliers,NBA,1808400
mmillean02,2001,Cleveland Cavaliers,NBA,1934520
mmillean02,2002,Los Angeles Clippers,NBA,2460709
mmillean02,2003,Denver Nuggets,NBA,8000000
mmillean02,2004,Denver Nuggets,NBA,7366667
mmillean02,2005,Denver Nuggets,NBA,8100000
mmillean02,2006,Philadelphia 76ers,NBA,8733333
mmillean02,2007,Philadelphia 76ers,NBA,9366666
mmillean02,2008,Philadelphia 76ers,NBA,10333334
mmillean02,2009,Portland Trail Blazers,NBA,6730800
mmillean02,2010,Portland Trail Blazers,NBA,7269264
mmillean02,2011,Denver Nuggets,NBA,7807728
mmillean02,2012,Denver Nuggets,NBA,5000000
mmillean02,2013,Denver Nuggets,NBA,5000000
mmillean02,2014,Washington Wizards,NBA,4625000
mmillean01,1994,Los Angeles Lakers,NBA,150000
mmillean01,1995,Los Angeles Lakers,NBA,550000
mmillean01,1997,Atlanta Hawks,NBA,272250
mmillean01,1998,Houston Rockets,NBA,475000
mmillean01,1999,Houston Rockets,NBA,30000
mmillean01,2000,Atlanta Hawks,NBA,40000
mmillean01,2004,Atlanta Hawks,NBA,34118
mmillebr01,1998,Charlotte Hornets,NBA,287500
mmillebr01,1999,Charlotte Hornets,NBA,385000
mmillebr01,2000,Chicago Bulls,NBA,4000000
mmillebr01,2001,Chicago Bulls,NBA,4400000
mmillebr01,2002,Indiana Pacers,NBA,4800000
mmillebr01,2003,Sacramento Kings,NBA,7000000
mmillebr01,2004,Sacramento Kings,NBA,7875000
mmillebr01,2005,Sacramento Kings,NBA,8750000
mmillebr01,2006,Sacramento Kings,NBA,9625000
mmillebr01,2007,Sacramento Kings,NBA,10500000
mmillebr01,2008,Chicago Bulls,NBA,11375000
mmillebr01,2009,Chicago Bulls,NBA,12250000
mmillebr01,2010,Houston Rockets,NBA,4400000
mmillebr01,2011,Minnesota Timberwolves,NBA,4752000
mmillebr01,2012,Phoenix Suns,NBA,848000
mmilleda01,2012,New Orleans Hornets,NBA,473604
mmilleda01,2013,New Orleans Pelicans,NBA,788872
mmilleda01,2014,New Orleans Pelicans,NBA,400000
mmillemi01,2000,Orlando Magic,NBA,2320080
mmillemi01,2001,Orlando Magic,NBA,2494080
mmillemi01,2002,Orlando Magic,NBA,2668080
mmillemi01,2003,Memphis Grizzlies,NBA,3380457
mmillemi01,2004,Memphis Grizzlies,NBA,6000000
mmillemi01,2005,Memphis Grizzlies,NBA,6750000
mmillemi01,2006,Memphis Grizzlies,NBA,7623813
mmillemi01,2007,Memphis Grizzlies,NBA,8376194
mmillemi01,2008,Minnesota Timberwolves,NBA,9028575
mmillemi01,2009,Washington Wizards,NBA,9750000
mmillemi01,2010,Miami Heat,NBA,5000000
mmillemi01,2011,Miami Heat,NBA,5400000
mmillemi01,2012,Miami Heat,NBA,5800000
mmillemi01,2013,Memphis Grizzlies,NBA,1399507
mmillemi01,2014,Cleveland Cavaliers,NBA,2732000
mmilleol01,1992,Phoenix Suns,NBA,517000
mmilleol01,1993,Phoenix Suns,NBA,672000
mmilleol01,1994,Detroit Pistons,NBA,1540000
mmilleol01,1995,Toronto Raptors,NBA,2372000
mmilleol01,1996,Dallas Mavericks,NBA,247500
mmilleol01,1998,Sacramento Kings,NBA,600000
mmilleol01,1999,Phoenix Suns,NBA,510000
mmilleol01,2003,Minnesota Timberwolves,NBA,686838
mmillequ01,2012,Denver Nuggets,NBA,473604
mmillequ01,2013,Denver Nuggets,NBA,788872
mmillequ01,2014,Sacramento Kings,NBA,107676
mmillere01,1987,Indiana Pacers,NBA,254000
mmillere01,1988,Indiana Pacers,NBA,404000
mmillere01,1990,Indiana Pacers,NBA,654000
mmillere01,1991,Indiana Pacers,NBA,3211000
mmillere01,1992,Indiana Pacers,NBA,3211000
mmillere01,1993,Indiana Pacers,NBA,3011000
mmillere01,1994,Indiana Pacers,NBA,3210500
mmillere01,1996,Indiana Pacers,NBA,11250000
mmillere01,1997,Indiana Pacers,NBA,9031850
mmillere01,1998,Indiana Pacers,NBA,6781000
mmillere01,1999,Indiana Pacers,NBA,9031850
mmillere01,2000,Indiana Pacers,NBA,10670000
mmillere01,2001,Indiana Pacers,NBA,12045075
mmillere01,2002,Indiana Pacers,NBA,12046473
mmillere01,2003,Indiana Pacers,NBA,5000000
mmillere01,2004,Indiana Pacers,NBA,5500000
mmillere01,2005,Indiana Pacers,NBA,6000000
mmillsch01,1993,Cleveland Cavaliers,NBA,650000
mmillsch01,1994,Cleveland Cavaliers,NBA,845000
mmillsch01,1995,Cleveland Cavaliers,NBA,1040000
mmillsch01,1996,Cleveland Cavaliers,NBA,1235000
mmillsch01,1997,New York Knicks,NBA,3000000
mmillsch01,1998,Golden State Warriors,NBA,3600000
mmillsch01,1999,Golden State Warriors,NBA,4200000
mmillsch01,2000,Golden State Warriors,NBA,4800000
mmillsch01,2001,Golden State Warriors,NBA,5400000
mmillsch01,2002,Golden State Warriors,NBA,6000000
mmillsch01,2003,Boston Celtics,NBA,6600000
mmillspa02,2009,Portland Trail Blazers,NBA,457588
mmillspa02,2010,Portland Trail Blazers,NBA,937195
mmillspa02,2012,San Antonio Spurs,NBA,1085120
mmillspa02,2013,San Antonio Spurs,NBA,1133950
mmillspa02,2014,San Antonio Spurs,NBA,3842105
mmillste01,1990,New Jersey Nets,NBA,600000
mmillste01,1991,New Jersey Nets,NBA,850000
mmillste01,1992,Detroit Pistons,NBA,1337000
mmillste01,1993,Detroit Pistons,NBA,1614000
mmillste01,1994,Detroit Pistons,NBA,1897000
mmillste01,1995,Detroit Pistons,NBA,2177000
mmillste01,1996,Detroit Pistons,NBA,2457000
mmillste01,1997,Miami Heat,NBA,1000000
mmillste01,1998,Miami Heat,NBA,1145000
mmillste01,1999,Detroit Pistons,NBA,510000
mmillste01,2000,Dallas Mavericks,NBA,1400000
mmillste01,2000,Indiana Pacers,NBA,1000000
mmillsel01,2014,Utah Jazz,NBA,241731
mmillspa01,2006,Utah Jazz,NBA,625000
mmillspa01,2007,Utah Jazz,NBA,687456
mmillspa01,2008,Utah Jazz,NBA,797581
mmillspa01,2009,Utah Jazz,NBA,7692932
mmillspa01,2010,Utah Jazz,NBA,7600000
mmillspa01,2011,Utah Jazz,NBA,8103435
mmillspa01,2012,Utah Jazz,NBA,8603633
mmillspa01,2013,Atlanta Hawks,NBA,9500000
mmillspa01,2014,Atlanta Hawks,NBA,9500000
mminerha01,1992,Miami Heat,NBA,912000
mminerha01,1993,Miami Heat,NBA,1186000
mminerha01,1994,Miami Heat,NBA,1459000
mminerha01,1995,Cleveland Cavaliers,NBA,1733000
mmingya01,2002,Houston Rockets,NBA,3858240
mmingya01,2003,Houston Rockets,NBA,4147560
mmingya01,2004,Houston Rockets,NBA,4436880
mmingya01,2005,Houston Rockets,NBA,5594906
mmingya01,2006,Houston Rockets,NBA,12455000
mmingya01,2007,Houston Rockets,NBA,13762775
mmingya01,2008,Houston Rockets,NBA,15070550
mmingya01,2009,Houston Rockets,NBA,16378325
mmingya01,2010,Houston Rockets,NBA,17686100
mminnidi01,1985,Cleveland Cavaliers,NBA,75000
mminnidi01,1987,Boston Celtics,NBA,100000
mminorgr01,1994,Boston Celtics,NBA,250000
mminorgr01,1995,Boston Celtics,NBA,325000
mminorgr01,1996,Boston Celtics,NBA,1800000
mminorgr01,1997,Boston Celtics,NBA,2160000
mminorgr01,1998,Boston Celtics,NBA,2520000
mminorgr01,1999,Boston Celtics,NBA,2880000
mminorgr01,2000,Boston Celtics,NBA,3240000
mmirotni01,2014,Chicago Bulls,NBA,5305000
mmiskija01,1999,Charlotte Hornets,NBA,15982
mmitchmi01,1985,San Antonio Spurs,NBA,700000
mmitchmi01,1987,San Antonio Spurs,NBA,750000
mmitchsa01,1990,Minnesota Timberwolves,NBA,500000
mmitchsa01,1991,Minnesota Timberwolves,NBA,630000
mmitchsa01,1992,Indiana Pacers,NBA,575000
mmitchsa01,1993,Indiana Pacers,NBA,715000
mmitchsa01,1994,Indiana Pacers,NBA,850000
mmitchsa01,1995,Minnesota Timberwolves,NBA,1000000
mmitchsa01,1996,Minnesota Timberwolves,NBA,1200000
mmitchsa01,1997,Minnesota Timberwolves,NBA,1400000
mmitchsa01,1999,Minnesota Timberwolves,NBA,2000000
mmitchsa01,2000,Minnesota Timberwolves,NBA,2370000
mmitchsa01,2001,Minnesota Timberwolves,NBA,1000000
mmoblecu01,1998,Houston Rockets,NBA,287500
mmoblecu01,1999,Houston Rockets,NBA,385000
mmoblecu01,2000,Houston Rockets,NBA,3920000
mmoblecu01,2001,Houston Rockets,NBA,4413375
mmoblecu01,2002,Houston Rockets,NBA,4903750
mmoblecu01,2003,Houston Rockets,NBA,5394125
mmoblecu01,2004,Orlando Magic,NBA,5884500
mmoblecu01,2005,Los Angeles Clippers,NBA,7200000
mmoblecu01,2006,Los Angeles Clippers,NBA,8125000
mmoblecu01,2007,Los Angeles Clippers,NBA,8350000
mmoblecu01,2008,New York Knicks,NBA,9100000
mmoblecu01,2009,New York Knicks,NBA,9500000
mmobleer01,1994,Milwaukee Bucks,NBA,620000
mmobleer01,1995,Vancouver Grizzlies,NBA,1328000
mmobleer01,1996,Vancouver Grizzlies,NBA,992000
mmobleer01,1997,Vancouver Grizzlies,NBA,1178000
mmohamna01,1998,Philadelphia 76ers,NBA,535000
mmohamna01,1999,Philadelphia 76ers,NBA,690960
mmohamna01,2000,Philadelphia 76ers,NBA,739080
mmohamna01,2001,Atlanta Hawks,NBA,4500000
mmohamna01,2002,Atlanta Hawks,NBA,4750000
mmohamna01,2003,Atlanta Hawks,NBA,5000000
mmohamna01,2004,New York Knicks,NBA,5250000
mmohamna01,2005,San Antonio Spurs,NBA,5500000
mmohamna01,2006,Detroit Pistons,NBA,5215000
mmohamna01,2007,Charlotte Bobcats,NBA,5632200
mmohamna01,2008,Charlotte Bobcats,NBA,6049400
mmohamna01,2009,Charlotte Bobcats,NBA,6466600
mmohamna01,2010,Oklahoma City Thunder,NBA,6883800
mmohamna01,2011,Oklahoma City Thunder,NBA,3750000
mmohamna01,2012,Chicago Bulls,NBA,1352181
mmohamna01,2013,Chicago Bulls,NBA,1399507
mmohamna01,2014,Chicago Bulls,NBA,1448490
mmoisoje01,2000,Boston Celtics,NBA,1461960
mmoisoje01,2001,Charlotte Hornets,NBA,1571640
mmoisoje01,2002,New Orleans Hornets,NBA,1681200
mmoisoje01,2003,Toronto Raptors,NBA,1600000
mmoisoje01,2004,Toronto Raptors,NBA,1760000
mmokespa01,1985,Milwaukee Bucks,NBA,370000
mmokespa01,1987,Milwaukee Bucks,NBA,350000
mmokespa01,1988,Milwaukee Bucks,NBA,375000
mmokespa01,1990,Golden State Warriors,NBA,100000
mmoncrsi01,1985,Milwaukee Bucks,NBA,884000
mmoncrsi01,1987,Milwaukee Bucks,NBA,784000
mmoncrsi01,1988,Milwaukee Bucks,NBA,1100000
mmoncrsi01,1990,Atlanta Hawks,NBA,510000
mmoniase01,2005,Portland Trail Blazers,NBA,1016400
mmoniase01,2006,Sacramento Kings,NBA,100000
mmonrogr01,2010,Detroit Pistons,NBA,2798040
mmonrogr01,2011,Detroit Pistons,NBA,3007920
mmonrogr01,2012,Detroit Pistons,NBA,3217680
mmonrogr01,2013,Detroit Pistons,NBA,4086454
mmonrogr01,2014,Detroit Pistons,NBA,5479934
mmonroro01,1991,Atlanta Hawks,NBA,217000
mmontrer01,1994,Boston Celtics,NBA,800000
mmontrer01,1995,Boston Celtics,NBA,1040000
mmontrer01,1996,Dallas Mavericks,NBA,1280000
mmontrer01,1997,Philadelphia 76ers,NBA,1520000
mmontrer01,1998,Detroit Pistons,NBA,1760000
mmontrer01,1999,Detroit Pistons,NBA,2000000
mmontrer01,2000,Detroit Pistons,NBA,2240000
mmontrer01,2001,Toronto Raptors,NBA,2480000
mmontrer01,2002,Toronto Raptors,NBA,2720000
mmontrer01,2003,Toronto Raptors,NBA,2960000
mmoonja01,2007,Toronto Raptors,NBA,427163
mmoonja01,2008,Miami Heat,NBA,711517
mmoonja01,2009,Cleveland Cavaliers,NBA,2750000
mmoonja01,2010,Los Angeles Clippers,NBA,3000000
mmooreet01,2011,Boston Celtics,NBA,473604
mmooreet01,2012,Orlando Magic,NBA,762195
mmooreet01,2013,Orlando Magic,NBA,884293
mmooreet01,2014,Chicago Bulls,NBA,948163
mmoorejo01,1985,San Antonio Spurs,NBA,350000
mmooremi01,1999,Detroit Pistons,NBA,460000
mmooremi01,2000,Detroit Pistons,NBA,2850000
mmooremi01,2001,Detroit Pistons,NBA,2531250
mmooremi01,2002,Detroit Pistons,NBA,2412500
mmooremi01,2002,Boston Celtics,NBA,46642
mmooremi01,2003,New Jersey Nets,NBA,513000
mmooremi01,2004,Los Angeles Clippers,NBA,870046
mmooremi01,2005,Seattle SuperSonics,NBA,1020000
mmooremi01,2006,New Jersey Nets,NBA,1071225
mmooremi01,2007,Sacramento Kings,NBA,5356000
mmooremi01,2008,Sacramento Kings,NBA,5632200
mmooremi01,2009,Sacramento Kings,NBA,2000000
mmooremi01,2009,Golden State Warriors,NBA,537952
mmoorero01,1987,Phoenix Suns,NBA,75000
mmooretr01,1992,Dallas Mavericks,NBA,250000
mmooretr01,1993,Detroit Pistons,NBA,40000
mmooretr01,1996,Houston Rockets,NBA,247500
mmoreler01,2014,Sacramento Kings,NBA,507336
mmornida01,1993,Dallas Mavericks,NBA,43000
mmorrich01,1988,New Jersey Nets,NBA,625000
mmorrich01,1990,New Jersey Nets,NBA,750000
mmorrich01,1991,New Jersey Nets,NBA,650000
mmorrich01,1992,New Jersey Nets,NBA,1510000
mmorrich01,1993,New Jersey Nets,NBA,1785000
mmorrich01,1994,New Jersey Nets,NBA,2060000
mmorrich01,1995,Utah Jazz,NBA,2500000
mmorrich01,1996,Utah Jazz,NBA,2500000
mmorrich01,1997,Utah Jazz,NBA,3000000
mmorrich01,1998,Phoenix Suns,NBA,1000000
mmorrida01,2011,Los Angeles Lakers,NBA,473604
mmorrida01,2012,Los Angeles Lakers,NBA,962195
mmorrida01,2013,Philadelphia 76ers,NBA,1046269
mmorrida01,2014,Brooklyn Nets,NBA,702756
mmorriis01,1992,Detroit Pistons,NBA,140000
mmorrima03,2011,Houston Rockets,NBA,1823280
mmorrima03,2012,Phoenix Suns,NBA,1959960
mmorrima03,2013,Phoenix Suns,NBA,1987320
mmorrima03,2014,Phoenix Suns,NBA,2943221
mmorrima02,2011,Phoenix Suns,NBA,1919160
mmorrima02,2012,Phoenix Suns,NBA,2063040
mmorrima02,2013,Phoenix Suns,NBA,2091840
mmorrima02,2014,Phoenix Suns,NBA,2989239
mmorrira01,2007,New York Knicks,NBA,810000
mmorrira01,2008,Atlanta Hawks,NBA,797581
mmorrira01,2009,Atlanta Hawks,NBA,855189
mmorrite01,2001,Houston Rockets,NBA,420000
mmorrite01,2002,Houston Rockets,NBA,512435
mmorrite01,2005,Orlando Magic,NBA,835810
mmorriad01,2006,Charlotte Bobcats,NBA,3616680
mmorriad01,2007,Charlotte Bobcats,NBA,3887880
mmorriad01,2008,Los Angeles Lakers,NBA,4159200
mmorriad01,2009,Los Angeles Lakers,NBA,5257229
mmorroan01,2008,Golden State Warriors,NBA,442114
mmorroan01,2009,Golden State Warriors,NBA,736420
mmorroan01,2010,New Jersey Nets,NBA,4000000
mmorroan01,2011,New Jersey Nets,NBA,4000000
mmorroan01,2012,Dallas Mavericks,NBA,4000000
mmorroan01,2013,New Orleans Pelicans,NBA,1027424
mmorroan01,2014,Oklahoma City Thunder,NBA,3200000
mmortodw01,1994,Golden State Warriors,NBA,150000
mmortojo01,1990,Cleveland Cavaliers,NBA,350000
mmortojo01,1991,Cleveland Cavaliers,NBA,450000
mmortojo01,1999,Golden State Warriors,NBA,6735
mmotenla01,1995,Vancouver Grizzlies,NBA,280000
mmotenla01,1996,Vancouver Grizzlies,NBA,321000
mmotiedo01,2012,Houston Rockets,NBA,1453520
mmotiedo01,2013,Houston Rockets,NBA,1422720
mmotiedo01,2014,Houston Rockets,NBA,1483920
mmottoha01,2000,Atlanta Hawks,NBA,316969
mmottoha01,2001,Atlanta Hawks,NBA,465850
mmoultar01,2012,Philadelphia 76ers,NBA,1042320
mmoultar01,2013,Philadelphia 76ers,NBA,1089240
mmournal01,1992,Charlotte Hornets,NBA,2400000
mmournal01,1993,Charlotte Hornets,NBA,3120000
mmournal01,1994,Charlotte Hornets,NBA,3840000
mmournal01,1995,Miami Heat,NBA,4560000
mmournal01,1996,Miami Heat,NBA,9380000
mmournal01,1997,Miami Heat,NBA,11254800
mmournal01,1998,Miami Heat,NBA,13130000
mmournal01,1999,Miami Heat,NBA,15004800
mmournal01,2000,Miami Heat,NBA,16880000
mmournal01,2001,Miami Heat,NBA,18754800
mmournal01,2002,Miami Heat,NBA,20629800
mmournal01,2003,New Jersey Nets,NBA,4917000
mmournal01,2004,Toronto Raptors,NBA,5408700
mmournal01,2005,Toronto Raptors,NBA,4000000
mmournal01,2005,Miami Heat,NBA,1138500
mmournal01,2006,Toronto Raptors,NBA,4225433
mmournal01,2006,Miami Heat,NBA,2500000
mmournal01,2007,Miami Heat,NBA,2762500
mmozgoti01,2010,Denver Nuggets,NBA,3567096
mmozgoti01,2011,Denver Nuggets,NBA,3343896
mmozgoti01,2012,Denver Nuggets,NBA,3140429
mmozgoti01,2013,Denver Nuggets,NBA,4400000
mmozgoti01,2014,Cleveland Cavaliers,NBA,4650000
mmuhamsh01,2013,Minnesota Timberwolves,NBA,1887120
mmuhamsh01,2014,Minnesota Timberwolves,NBA,1971960
mmulleby01,2009,Oklahoma City Thunder,NBA,1120200
mmulleby01,2010,Oklahoma City Thunder,NBA,1204200
mmulleby01,2011,Charlotte Bobcats,NBA,1288200
mmulleby01,2012,Charlotte Bobcats,NBA,2253306
mmulleby01,2013,Los Angeles Clippers,NBA,947907
mmullich01,1985,Golden State Warriors,NBA,500000
mmullich01,1987,Golden State Warriors,NBA,800000
mmullich01,1988,Golden State Warriors,NBA,700000
mmullich01,1990,Golden State Warriors,NBA,2850000
mmullich01,1991,Golden State Warriors,NBA,2844000
mmullich01,1992,Golden State Warriors,NBA,2844000
mmullich01,1993,Golden State Warriors,NBA,2844000
mmullich01,1994,Golden State Warriors,NBA,2844000
mmullich01,1996,Golden State Warriors,NBA,2844000
mmullich01,1997,Indiana Pacers,NBA,2941500
mmullich01,1998,Indiana Pacers,NBA,3510000
mmullich01,1999,Indiana Pacers,NBA,4079100
mmullich01,2000,Indiana Pacers,NBA,3650000
mmullich01,2000,Golden State Warriors,NBA,1000000
mmundtto01,1994,Milwaukee Bucks,NBA,9660
mmundtto01,1995,Atlanta Hawks,NBA,225000
mmurdoer01,1991,Utah Jazz,NBA,600000
mmurdoer01,1992,Milwaukee Bucks,NBA,700000
mmurdoer01,1993,Milwaukee Bucks,NBA,800000
mmurdoer01,1994,Milwaukee Bucks,NBA,1000000
mmurdoer01,1995,Vancouver Grizzlies,NBA,2000000
mmurdoer01,1997,Miami Heat,NBA,272250
mmurdoer01,1998,New Jersey Nets,NBA,1750000
mmurdoer01,1999,Los Angeles Clippers,NBA,1925000
mmurdoer01,2000,Detroit Pistons,NBA,2100000
mmuresgh01,1993,Washington Bullets,NBA,500000
mmuresgh01,1994,Washington Bullets,NBA,1150000
mmuresgh01,1996,Washington Bullets,NBA,2363000
mmuresgh01,1997,Washington Wizards,NBA,1887500
mmuresgh01,1998,New Jersey Nets,NBA,475000
mmuresgh01,1999,New Jersey Nets,NBA,510000
mmurphja01,1985,Los Angeles Clippers,NBA,130000
mmurphja01,1987,Washington Bullets,NBA,150000
mmurphke01,2012,Utah Jazz,NBA,473604
mmurphke01,2014,Utah Jazz,NBA,65000
mmurphro01,1987,Portland Trail Blazers,NBA,191666
mmurphto01,1990,Minnesota Timberwolves,NBA,590000
mmurphto01,1991,Minnesota Timberwolves,NBA,760000
mmurphto01,1992,Houston Rockets,NBA,500000
mmurphto01,1993,Detroit Pistons,NBA,20000
mmurphtr01,2001,Golden State Warriors,NBA,1310400
mmurphtr01,2002,Golden State Warriors,NBA,1408680
mmurphtr01,2003,Golden State Warriors,NBA,1506960
mmurphtr01,2004,Golden State Warriors,NBA,2231808
mmurphtr01,2005,Golden State Warriors,NBA,7365079
mmurphtr01,2006,Indiana Pacers,NBA,8285714
mmurphtr01,2007,Indiana Pacers,NBA,9206349
mmurphtr01,2008,Indiana Pacers,NBA,10126984
mmurphtr01,2009,Indiana Pacers,NBA,11047619
mmurphtr01,2010,Golden State Warriors,NBA,11968253
mmurphtr01,2011,Los Angeles Lakers,NBA,1352181
mmurphtr01,2012,Dallas Mavericks,NBA,214758
mmurrala01,1994,Los Angeles Clippers,NBA,2000000
mmurrala01,1995,Los Angeles Clippers,NBA,2400000
mmurrala01,1996,Los Angeles Clippers,NBA,2700000
mmurrala01,1997,Los Angeles Clippers,NBA,2900000
mmurrala01,1998,Los Angeles Clippers,NBA,3500000
mmurrala01,1999,Cleveland Cavaliers,NBA,3000000
mmurrala01,2000,Cleveland Cavaliers,NBA,3380000
mmurrala01,2001,Cleveland Cavaliers,NBA,3750000
mmurrala01,2002,Toronto Raptors,NBA,4125000
mmurrala01,2003,Toronto Raptors,NBA,4500000
mmurrala01,2004,Toronto Raptors,NBA,4875000
mmurrala01,2005,Toronto Raptors,NBA,5250000
mmurrala01,2005,New Jersey Nets,NBA,1138500
mmurraro01,2002,Milwaukee Bucks,NBA,349458
mmurraro01,2003,Seattle SuperSonics,NBA,563679
mmurraro01,2004,Seattle SuperSonics,NBA,695046
mmurraro01,2005,Seattle SuperSonics,NBA,895248
mmurraro01,2006,Detroit Pistons,NBA,1750000
mmurraro01,2007,Detroit Pistons,NBA,1890000
mmurraro01,2008,Atlanta Hawks,NBA,1500000
mmurraro01,2009,Chicago Bulls,NBA,1990000
mmurratr01,1992,Portland Trail Blazers,NBA,725000
mmurratr01,1993,Portland Trail Blazers,NBA,943000
mmurratr01,1994,Portland Trail Blazers,NBA,1160000
mmurratr01,1995,Toronto Raptors,NBA,250000
mmurratr01,1996,Washington Bullets,NBA,1700000
mmurratr01,1997,Washington Wizards,NBA,2040000
mmurratr01,1998,Washington Wizards,NBA,2380000
mmurratr01,1999,Washington Wizards,NBA,2720000
mmurratr01,2000,Denver Nuggets,NBA,3060000
mmurratr01,2001,Toronto Raptors,NBA,3400000
mmurratr01,2002,Los Angeles Lakers,NBA,3740000
mmurratr01,2003,Portland Trail Blazers,NBA,143537
mmurryto01,2014,Utah Jazz,NBA,250000
mmuscami01,2014,Atlanta Hawks,NBA,816482
mmustaje01,1990,New York Knicks,NBA,565000
mmustaje01,1991,Phoenix Suns,NBA,735000
mmustaje01,1992,Phoenix Suns,NBA,904000
mmustaje01,1993,Phoenix Suns,NBA,1073000
mmutomdi01,1991,Denver Nuggets,NBA,2005000
mmutomdi01,1992,Denver Nuggets,NBA,2400000
mmutomdi01,1993,Denver Nuggets,NBA,3000000
mmutomdi01,1994,Denver Nuggets,NBA,3100000
mmutomdi01,1995,Denver Nuggets,NBA,3250000
mmutomdi01,1996,Atlanta Hawks,NBA,8013000
mmutomdi01,1997,Atlanta Hawks,NBA,9615187
mmutomdi01,1998,Atlanta Hawks,NBA,11218000
mmutomdi01,1999,Atlanta Hawks,NBA,12820249
mmutomdi01,2000,Atlanta Hawks,NBA,14400000
mmutomdi01,2001,Philadelphia 76ers,NBA,14315790
mmutomdi01,2002,New Jersey Nets,NBA,16105264
mmutomdi01,2003,New Jersey Nets,NBA,13626624
mmutomdi01,2003,New York Knicks,NBA,4087667
mmutomdi01,2004,New Jersey Nets,NBA,14989285
mmutomdi01,2004,Houston Rockets,NBA,4496434
mmutomdi01,2005,Houston Rockets,NBA,2000000
mmutomdi01,2006,Houston Rockets,NBA,2210000
mmutomdi01,2007,Houston Rockets,NBA,1219590
mmutomdi01,2008,Houston Rockets,NBA,794491
mmuursma01,1996,Miami Heat,NBA,401000
mmuursma01,1997,Dallas Mavericks,NBA,675120
mmuursma01,1998,Chicago Bulls,NBA,763200
mmyerspe01,1987,San Antonio Spurs,NBA,75000
mmyerspe01,1993,Chicago Bulls,NBA,150000
